header 1: FORM   header filesize(d): 130285396   header 2: IFRS
chunk size: 130066  current mempointer(d): 41831458 adding bytes: 130066
new mempointer after getChunkSize(): 41831458

found match: 027E4C22 setting index(d) to: 370
mempointer(d): 41831458   chunk name: PNG    chunk size(h): 0001A5A8 chunk size(d): 107944
chunk size: 107944  current mempointer(d): 41939410 adding bytes: 107944
new mempointer after getChunkSize(): 41939410

found match: 027FF1D2 setting index(d) to: 371
mempointer(d): 41939410   chunk name: PNG    chunk size(h): 00016A8C chunk size(d): 92812
chunk size: 92812  current mempointer(d): 42032230 adding bytes: 92812
new mempointer after getChunkSize(): 42032230

found match: 02815C66 setting index(d) to: 372
mempointer(d): 42032230   chunk name: PNG    chunk size(h): 000213F1 chunk size(d): 136177
chunk size: 136177  current mempointer(d): 42168415 adding bytes: 136177
new mempointer after getChunkSize(): 42168415

found match: 02837060 setting index(d) to: 373
mempointer(d): 42168416   chunk name: PNG    chunk size(h): 0001C06C chunk size(d): 114796
chunk size: 114796  current mempointer(d): 42283220 adding bytes: 114796
new mempointer after getChunkSize(): 42283220

found match: 028530D4 setting index(d) to: 374
mempointer(d): 42283220   chunk name: PNG    chunk size(h): 0001A4EB chunk size(d): 107755
chunk size: 107755  current mempointer(d): 42390983 adding bytes: 107755
new mempointer after getChunkSize(): 42390983

found match: 0286D5C8 setting index(d) to: 375
mempointer(d): 42390984   chunk name: PNG    chunk size(h): 00017F41 chunk size(d): 98113
chunk size: 98113  current mempointer(d): 42489105 adding bytes: 98113
new mempointer after getChunkSize(): 42489105

found match: 02885512 setting index(d) to: 376
mempointer(d): 42489106   chunk name: PNG    chunk size(h): 0002286D chunk size(d): 141421
chunk size: 141421  current mempointer(d): 42630535 adding bytes: 141421
new mempointer after getChunkSize(): 42630535

found match: 028A7D88 setting index(d) to: 377
mempointer(d): 42630536   chunk name: PNG    chunk size(h): 00010624 chunk size(d): 67108
chunk size: 67108  current mempointer(d): 42697652 adding bytes: 67108
new mempointer after getChunkSize(): 42697652

found match: 028B83B4 setting index(d) to: 378
mempointer(d): 42697652   chunk name: PNG    chunk size(h): 00014173 chunk size(d): 82291
chunk size: 82291  current mempointer(d): 42779951 adding bytes: 82291
new mempointer after getChunkSize(): 42779951

found match: 028CC530 setting index(d) to: 379
mempointer(d): 42779952   chunk name: PNG    chunk size(h): 00020116 chunk size(d): 131350
chunk size: 131350  current mempointer(d): 42911310 adding bytes: 131350
new mempointer after getChunkSize(): 42911310

found match: 028EC64E setting index(d) to: 380
mempointer(d): 42911310   chunk name: PNG    chunk size(h): 00025866 chunk size(d): 153702
chunk size: 153702  current mempointer(d): 43065020 adding bytes: 153702
new mempointer after getChunkSize(): 43065020

found match: 02911EBC setting index(d) to: 381
mempointer(d): 43065020   chunk name: PNG    chunk size(h): 0002196A chunk size(d): 137578
chunk size: 137578  current mempointer(d): 43202606 adding bytes: 137578
new mempointer after getChunkSize(): 43202606

found match: 0293382E setting index(d) to: 382
mempointer(d): 43202606   chunk name: PNG    chunk size(h): 0001D094 chunk size(d): 118932
chunk size: 118932  current mempointer(d): 43321546 adding bytes: 118932
new mempointer after getChunkSize(): 43321546

found match: 029508CA setting index(d) to: 383
mempointer(d): 43321546   chunk name: PNG    chunk size(h): 000256D7 chunk size(d): 153303
chunk size: 153303  current mempointer(d): 43474857 adding bytes: 153303
new mempointer after getChunkSize(): 43474857

found match: 02975FAA setting index(d) to: 384
mempointer(d): 43474858   chunk name: PNG    chunk size(h): 0001FFFB chunk size(d): 131067
chunk size: 131067  current mempointer(d): 43605933 adding bytes: 131067
new mempointer after getChunkSize(): 43605933

found match: 02995FAE setting index(d) to: 385
mempointer(d): 43605934   chunk name: PNG    chunk size(h): 00020753 chunk size(d): 132947
chunk size: 132947  current mempointer(d): 43738889 adding bytes: 132947
new mempointer after getChunkSize(): 43738889

found match: 029B670A setting index(d) to: 386
mempointer(d): 43738890   chunk name: PNG    chunk size(h): 0001F6A5 chunk size(d): 128677
chunk size: 128677  current mempointer(d): 43867575 adding bytes: 128677
new mempointer after getChunkSize(): 43867575

found match: 029D5DB8 setting index(d) to: 387
mempointer(d): 43867576   chunk name: PNG    chunk size(h): 0002BEFA chunk size(d): 179962
chunk size: 179962  current mempointer(d): 44047546 adding bytes: 179962
new mempointer after getChunkSize(): 44047546

found match: 02A01CBA setting index(d) to: 388
mempointer(d): 44047546   chunk name: PNG    chunk size(h): 00020994 chunk size(d): 133524
chunk size: 133524  current mempointer(d): 44181078 adding bytes: 133524
new mempointer after getChunkSize(): 44181078

found match: 02A22656 setting index(d) to: 389
mempointer(d): 44181078   chunk name: PNG    chunk size(h): 00026FD4 chunk size(d): 159700
chunk size: 159700  current mempointer(d): 44340786 adding bytes: 159700
new mempointer after getChunkSize(): 44340786

found match: 02A49632 setting index(d) to: 390
mempointer(d): 44340786   chunk name: PNG    chunk size(h): 00023582 chunk size(d): 144770
chunk size: 144770  current mempointer(d): 44485564 adding bytes: 144770
new mempointer after getChunkSize(): 44485564

found match: 02A6CBBC setting index(d) to: 391
mempointer(d): 44485564   chunk name: PNG    chunk size(h): 000232B2 chunk size(d): 144050
chunk size: 144050  current mempointer(d): 44629622 adding bytes: 144050
new mempointer after getChunkSize(): 44629622

found match: 02A8FE76 setting index(d) to: 392
mempointer(d): 44629622   chunk name: PNG    chunk size(h): 00025AAA chunk size(d): 154282
chunk size: 154282  current mempointer(d): 44783912 adding bytes: 154282
new mempointer after getChunkSize(): 44783912

found match: 02AB5928 setting index(d) to: 393
mempointer(d): 44783912   chunk name: PNG    chunk size(h): 00019577 chunk size(d): 103799
chunk size: 103799  current mempointer(d): 44887719 adding bytes: 103799
new mempointer after getChunkSize(): 44887719

found match: 02ACEEA8 setting index(d) to: 394
mempointer(d): 44887720   chunk name: PNG    chunk size(h): 00023EBF chunk size(d): 147135
chunk size: 147135  current mempointer(d): 45034863 adding bytes: 147135
new mempointer after getChunkSize(): 45034863

found match: 02AF2D70 setting index(d) to: 395
mempointer(d): 45034864   chunk name: PNG    chunk size(h): 00016A88 chunk size(d): 92808
chunk size: 92808  current mempointer(d): 45127680 adding bytes: 92808
new mempointer after getChunkSize(): 45127680

found match: 02B09800 setting index(d) to: 396
mempointer(d): 45127680   chunk name: PNG    chunk size(h): 00025F1C chunk size(d): 155420
chunk size: 155420  current mempointer(d): 45283108 adding bytes: 155420
new mempointer after getChunkSize(): 45283108

found match: 02B2F724 setting index(d) to: 397
mempointer(d): 45283108   chunk name: PNG    chunk size(h): 0001A7FB chunk size(d): 108539
chunk size: 108539  current mempointer(d): 45391655 adding bytes: 108539
new mempointer after getChunkSize(): 45391655

found match: 02B49F28 setting index(d) to: 398
mempointer(d): 45391656   chunk name: PNG    chunk size(h): 000268B2 chunk size(d): 157874
chunk size: 157874  current mempointer(d): 45549538 adding bytes: 157874
new mempointer after getChunkSize(): 45549538

found match: 02B707E2 setting index(d) to: 399
mempointer(d): 45549538   chunk name: PNG    chunk size(h): 000222A5 chunk size(d): 139941
chunk size: 139941  current mempointer(d): 45689487 adding bytes: 139941
new mempointer after getChunkSize(): 45689487

found match: 02B92A90 setting index(d) to: 400
mempointer(d): 45689488   chunk name: PNG    chunk size(h): 0001EF62 chunk size(d): 126818
chunk size: 126818  current mempointer(d): 45816314 adding bytes: 126818
new mempointer after getChunkSize(): 45816314

found match: 02BB19FA setting index(d) to: 401
mempointer(d): 45816314   chunk name: PNG    chunk size(h): 0001D280 chunk size(d): 119424
chunk size: 119424  current mempointer(d): 45935746 adding bytes: 119424
new mempointer after getChunkSize(): 45935746

found match: 02BCEC82 setting index(d) to: 402
mempointer(d): 45935746   chunk name: PNG    chunk size(h): 00023504 chunk size(d): 144644
chunk size: 144644  current mempointer(d): 46080398 adding bytes: 144644
new mempointer after getChunkSize(): 46080398

found match: 02BF218E setting index(d) to: 403
mempointer(d): 46080398   chunk name: PNG    chunk size(h): 00024095 chunk size(d): 147605
chunk size: 147605  current mempointer(d): 46228011 adding bytes: 147605
new mempointer after getChunkSize(): 46228011

found match: 02C1622C setting index(d) to: 404
mempointer(d): 46228012   chunk name: PNG    chunk size(h): 00019FA0 chunk size(d): 106400
chunk size: 106400  current mempointer(d): 46334420 adding bytes: 106400
new mempointer after getChunkSize(): 46334420

found match: 02C301D4 setting index(d) to: 405
mempointer(d): 46334420   chunk name: PNG    chunk size(h): 00019483 chunk size(d): 103555
chunk size: 103555  current mempointer(d): 46437983 adding bytes: 103555
new mempointer after getChunkSize(): 46437983

found match: 02C49660 setting index(d) to: 406
mempointer(d): 46437984   chunk name: PNG    chunk size(h): 0001EBA3 chunk size(d): 125859
chunk size: 125859  current mempointer(d): 46563851 adding bytes: 125859
new mempointer after getChunkSize(): 46563851

found match: 02C6820C setting index(d) to: 407
mempointer(d): 46563852   chunk name: PNG    chunk size(h): 0002098C chunk size(d): 133516
chunk size: 133516  current mempointer(d): 46697376 adding bytes: 133516
new mempointer after getChunkSize(): 46697376

found match: 02C88BA0 setting index(d) to: 408
mempointer(d): 46697376   chunk name: PNG    chunk size(h): 00021A9D chunk size(d): 137885
chunk size: 137885  current mempointer(d): 46835269 adding bytes: 137885
new mempointer after getChunkSize(): 46835269

found match: 02CAA646 setting index(d) to: 409
mempointer(d): 46835270   chunk name: PNG    chunk size(h): 000212F0 chunk size(d): 135920
chunk size: 135920  current mempointer(d): 46971198 adding bytes: 135920
new mempointer after getChunkSize(): 46971198

found match: 02CCB93E setting index(d) to: 410
mempointer(d): 46971198   chunk name: PNG    chunk size(h): 00021FC3 chunk size(d): 139203
chunk size: 139203  current mempointer(d): 47110409 adding bytes: 139203
new mempointer after getChunkSize(): 47110409

found match: 02CED90A setting index(d) to: 411
mempointer(d): 47110410   chunk name: PNG    chunk size(h): 00028536 chunk size(d): 165174
chunk size: 165174  current mempointer(d): 47275592 adding bytes: 165174
new mempointer after getChunkSize(): 47275592

found match: 02D15E48 setting index(d) to: 412
mempointer(d): 47275592   chunk name: PNG    chunk size(h): 000235B5 chunk size(d): 144821
chunk size: 144821  current mempointer(d): 47420421 adding bytes: 144821
new mempointer after getChunkSize(): 47420421

found match: 02D39406 setting index(d) to: 413
mempointer(d): 47420422   chunk name: PNG    chunk size(h): 000253E7 chunk size(d): 152551
chunk size: 152551  current mempointer(d): 47572981 adding bytes: 152551
new mempointer after getChunkSize(): 47572981

found match: 02D5E7F6 setting index(d) to: 414
mempointer(d): 47572982   chunk name: PNG    chunk size(h): 000272A5 chunk size(d): 160421
chunk size: 160421  current mempointer(d): 47733411 adding bytes: 160421
new mempointer after getChunkSize(): 47733411

found match: 02D85AA4 setting index(d) to: 415
mempointer(d): 47733412   chunk name: PNG    chunk size(h): 000272A5 chunk size(d): 160421
chunk size: 160421  current mempointer(d): 47893841 adding bytes: 160421
new mempointer after getChunkSize(): 47893841

found match: 02DACD52 setting index(d) to: 416
mempointer(d): 47893842   chunk name: PNG    chunk size(h): 0001A065 chunk size(d): 106597
chunk size: 106597  current mempointer(d): 48000447 adding bytes: 106597
new mempointer after getChunkSize(): 48000447

found match: 02DC6DC0 setting index(d) to: 417
mempointer(d): 48000448   chunk name: PNG    chunk size(h): 00023E59 chunk size(d): 147033
chunk size: 147033  current mempointer(d): 48147489 adding bytes: 147033
new mempointer after getChunkSize(): 48147489

found match: 02DEAC22 setting index(d) to: 418
mempointer(d): 48147490   chunk name: PNG    chunk size(h): 00022EA7 chunk size(d): 143015
chunk size: 143015  current mempointer(d): 48290513 adding bytes: 143015
new mempointer after getChunkSize(): 48290513

found match: 02E0DAD2 setting index(d) to: 419
mempointer(d): 48290514   chunk name: PNG    chunk size(h): 0001E8F4 chunk size(d): 125172
chunk size: 125172  current mempointer(d): 48415694 adding bytes: 125172
new mempointer after getChunkSize(): 48415694

found match: 02E2C3CE setting index(d) to: 420
mempointer(d): 48415694   chunk name: PNG    chunk size(h): 0002659F chunk size(d): 157087
chunk size: 157087  current mempointer(d): 48572789 adding bytes: 157087
new mempointer after getChunkSize(): 48572789

found match: 02E52976 setting index(d) to: 421
mempointer(d): 48572790   chunk name: PNG    chunk size(h): 00022AAA chunk size(d): 141994
chunk size: 141994  current mempointer(d): 48714792 adding bytes: 141994
new mempointer after getChunkSize(): 48714792

found match: 02E75428 setting index(d) to: 422
mempointer(d): 48714792   chunk name: PNG    chunk size(h): 0001DB4D chunk size(d): 121677
chunk size: 121677  current mempointer(d): 48836477 adding bytes: 121677
new mempointer after getChunkSize(): 48836477

found match: 02E92F7E setting index(d) to: 423
mempointer(d): 48836478   chunk name: PNG    chunk size(h): 00024D71 chunk size(d): 150897
chunk size: 150897  current mempointer(d): 48987383 adding bytes: 150897
new mempointer after getChunkSize(): 48987383

found match: 02EB7CF8 setting index(d) to: 424
mempointer(d): 48987384   chunk name: PNG    chunk size(h): 00013C54 chunk size(d): 80980
chunk size: 80980  current mempointer(d): 49068372 adding bytes: 80980
new mempointer after getChunkSize(): 49068372

found match: 02ECB954 setting index(d) to: 425
mempointer(d): 49068372   chunk name: PNG    chunk size(h): 000218A6 chunk size(d): 137382
chunk size: 137382  current mempointer(d): 49205762 adding bytes: 137382
new mempointer after getChunkSize(): 49205762

found match: 02EED202 setting index(d) to: 426
mempointer(d): 49205762   chunk name: PNG    chunk size(h): 0001FABD chunk size(d): 129725
chunk size: 129725  current mempointer(d): 49335495 adding bytes: 129725
new mempointer after getChunkSize(): 49335495

found match: 02F0CCC8 setting index(d) to: 427
mempointer(d): 49335496   chunk name: PNG    chunk size(h): 00022634 chunk size(d): 140852
chunk size: 140852  current mempointer(d): 49476356 adding bytes: 140852
new mempointer after getChunkSize(): 49476356

found match: 02F2F304 setting index(d) to: 428
mempointer(d): 49476356   chunk name: PNG    chunk size(h): 00024708 chunk size(d): 149256
chunk size: 149256  current mempointer(d): 49625620 adding bytes: 149256
new mempointer after getChunkSize(): 49625620

found match: 02F53A14 setting index(d) to: 429
mempointer(d): 49625620   chunk name: PNG    chunk size(h): 0001844C chunk size(d): 99404
chunk size: 99404  current mempointer(d): 49725032 adding bytes: 99404
new mempointer after getChunkSize(): 49725032

found match: 02F6BE68 setting index(d) to: 430
mempointer(d): 49725032   chunk name: PNG    chunk size(h): 00019DE9 chunk size(d): 105961
chunk size: 105961  current mempointer(d): 49831001 adding bytes: 105961
new mempointer after getChunkSize(): 49831001

found match: 02F85C5A setting index(d) to: 431
mempointer(d): 49831002   chunk name: PNG    chunk size(h): 0001B6B8 chunk size(d): 112312
chunk size: 112312  current mempointer(d): 49943322 adding bytes: 112312
new mempointer after getChunkSize(): 49943322

found match: 02FA131A setting index(d) to: 432
mempointer(d): 49943322   chunk name: PNG    chunk size(h): 0001E09C chunk size(d): 123036
chunk size: 123036  current mempointer(d): 50066366 adding bytes: 123036
new mempointer after getChunkSize(): 50066366

found match: 02FBF3BE setting index(d) to: 433
mempointer(d): 50066366   chunk name: PNG    chunk size(h): 00010A88 chunk size(d): 68232
chunk size: 68232  current mempointer(d): 50134606 adding bytes: 68232
new mempointer after getChunkSize(): 50134606

found match: 02FCFE4E setting index(d) to: 434
mempointer(d): 50134606   chunk name: PNG    chunk size(h): 0001B9C2 chunk size(d): 113090
chunk size: 113090  current mempointer(d): 50247704 adding bytes: 113090
new mempointer after getChunkSize(): 50247704

found match: 02FEB818 setting index(d) to: 435
mempointer(d): 50247704   chunk name: PNG    chunk size(h): 000257E3 chunk size(d): 153571
chunk size: 153571  current mempointer(d): 50401283 adding bytes: 153571
new mempointer after getChunkSize(): 50401283

found match: 03011004 setting index(d) to: 436
mempointer(d): 50401284   chunk name: PNG    chunk size(h): 0002354E chunk size(d): 144718
chunk size: 144718  current mempointer(d): 50546010 adding bytes: 144718
new mempointer after getChunkSize(): 50546010

found match: 0303455A setting index(d) to: 437
mempointer(d): 50546010   chunk name: PNG    chunk size(h): 0001AA14 chunk size(d): 109076
chunk size: 109076  current mempointer(d): 50655094 adding bytes: 109076
new mempointer after getChunkSize(): 50655094

found match: 0304EF76 setting index(d) to: 438
mempointer(d): 50655094   chunk name: PNG    chunk size(h): 00023F78 chunk size(d): 147320
chunk size: 147320  current mempointer(d): 50802422 adding bytes: 147320
new mempointer after getChunkSize(): 50802422

found match: 03072EF6 setting index(d) to: 439
mempointer(d): 50802422   chunk name: PNG    chunk size(h): 0002E092 chunk size(d): 188562
chunk size: 188562  current mempointer(d): 50990992 adding bytes: 188562
new mempointer after getChunkSize(): 50990992

found match: 030A0F90 setting index(d) to: 440
mempointer(d): 50990992   chunk name: PNG    chunk size(h): 0000D056 chunk size(d): 53334
chunk size: 53334  current mempointer(d): 51044334 adding bytes: 53334
new mempointer after getChunkSize(): 51044334

found match: 030ADFEE setting index(d) to: 441
mempointer(d): 51044334   chunk name: PNG    chunk size(h): 00028361 chunk size(d): 164705
chunk size: 164705  current mempointer(d): 51209047 adding bytes: 164705
new mempointer after getChunkSize(): 51209047

found match: 030D6358 setting index(d) to: 442
mempointer(d): 51209048   chunk name: PNG    chunk size(h): 0001907D chunk size(d): 102525
chunk size: 102525  current mempointer(d): 51311581 adding bytes: 102525
new mempointer after getChunkSize(): 51311581

found match: 030EF3DE setting index(d) to: 443
mempointer(d): 51311582   chunk name: PNG    chunk size(h): 0002F662 chunk size(d): 194146
chunk size: 194146  current mempointer(d): 51505736 adding bytes: 194146
new mempointer after getChunkSize(): 51505736

found match: 0311EA48 setting index(d) to: 444
mempointer(d): 51505736   chunk name: PNG    chunk size(h): 000188AE chunk size(d): 100526
chunk size: 100526  current mempointer(d): 51606270 adding bytes: 100526
new mempointer after getChunkSize(): 51606270

found match: 031372FE setting index(d) to: 445
mempointer(d): 51606270   chunk name: PNG    chunk size(h): 00027698 chunk size(d): 161432
chunk size: 161432  current mempointer(d): 51767710 adding bytes: 161432
new mempointer after getChunkSize(): 51767710

found match: 0315E99E setting index(d) to: 446
mempointer(d): 51767710   chunk name: PNG    chunk size(h): 00027E13 chunk size(d): 163347
chunk size: 163347  current mempointer(d): 51931065 adding bytes: 163347
new mempointer after getChunkSize(): 51931065

found match: 031867BA setting index(d) to: 447
mempointer(d): 51931066   chunk name: PNG    chunk size(h): 000200E4 chunk size(d): 131300
chunk size: 131300  current mempointer(d): 52062374 adding bytes: 131300
new mempointer after getChunkSize(): 52062374

found match: 031A68A6 setting index(d) to: 448
mempointer(d): 52062374   chunk name: PNG    chunk size(h): 00022E27 chunk size(d): 142887
chunk size: 142887  current mempointer(d): 52205269 adding bytes: 142887
new mempointer after getChunkSize(): 52205269

found match: 031C96D6 setting index(d) to: 449
mempointer(d): 52205270   chunk name: PNG    chunk size(h): 000248DB chunk size(d): 149723
chunk size: 149723  current mempointer(d): 52355001 adding bytes: 149723
new mempointer after getChunkSize(): 52355001

found match: 031EDFBA setting index(d) to: 450
mempointer(d): 52355002   chunk name: PNG    chunk size(h): 0002477B chunk size(d): 149371
chunk size: 149371  current mempointer(d): 52504381 adding bytes: 149371
new mempointer after getChunkSize(): 52504381

found match: 0321273E setting index(d) to: 451
mempointer(d): 52504382   chunk name: PNG    chunk size(h): 00025AEE chunk size(d): 154350
chunk size: 154350  current mempointer(d): 52658740 adding bytes: 154350
new mempointer after getChunkSize(): 52658740

found match: 03238234 setting index(d) to: 452
mempointer(d): 52658740   chunk name: PNG    chunk size(h): 0001AC1F chunk size(d): 109599
chunk size: 109599  current mempointer(d): 52768347 adding bytes: 109599
new mempointer after getChunkSize(): 52768347

found match: 03252E5C setting index(d) to: 453
mempointer(d): 52768348   chunk name: PNG    chunk size(h): 0002258D chunk size(d): 140685
chunk size: 140685  current mempointer(d): 52909041 adding bytes: 140685
new mempointer after getChunkSize(): 52909041

found match: 032753F2 setting index(d) to: 454
mempointer(d): 52909042   chunk name: PNG    chunk size(h): 0002659F chunk size(d): 157087
chunk size: 157087  current mempointer(d): 53066137 adding bytes: 157087
new mempointer after getChunkSize(): 53066137

found match: 0329B99A setting index(d) to: 455
mempointer(d): 53066138   chunk name: PNG    chunk size(h): 00022AAA chunk size(d): 141994
chunk size: 141994  current mempointer(d): 53208140 adding bytes: 141994
new mempointer after getChunkSize(): 53208140

found match: 032BE44C setting index(d) to: 456
mempointer(d): 53208140   chunk name: PNG    chunk size(h): 000265A7 chunk size(d): 157095
chunk size: 157095  current mempointer(d): 53365243 adding bytes: 157095
new mempointer after getChunkSize(): 53365243

found match: 032E49FC setting index(d) to: 457
mempointer(d): 53365244   chunk name: PNG    chunk size(h): 00022F85 chunk size(d): 143237
chunk size: 143237  current mempointer(d): 53508489 adding bytes: 143237
new mempointer after getChunkSize(): 53508489

found match: 0330798A setting index(d) to: 458
mempointer(d): 53508490   chunk name: PNG    chunk size(h): 00021787 chunk size(d): 137095
chunk size: 137095  current mempointer(d): 53645593 adding bytes: 137095
new mempointer after getChunkSize(): 53645593

found match: 0332911A setting index(d) to: 459
mempointer(d): 53645594   chunk name: PNG    chunk size(h): 0002391A chunk size(d): 145690
chunk size: 145690  current mempointer(d): 53791292 adding bytes: 145690
new mempointer after getChunkSize(): 53791292

found match: 0334CA3C setting index(d) to: 460
mempointer(d): 53791292   chunk name: PNG    chunk size(h): 0001C17D chunk size(d): 115069
chunk size: 115069  current mempointer(d): 53906369 adding bytes: 115069
new mempointer after getChunkSize(): 53906369

found match: 03368BC2 setting index(d) to: 461
mempointer(d): 53906370   chunk name: PNG    chunk size(h): 00022B94 chunk size(d): 142228
chunk size: 142228  current mempointer(d): 54048606 adding bytes: 142228
new mempointer after getChunkSize(): 54048606

found match: 0338B75E setting index(d) to: 462
mempointer(d): 54048606   chunk name: PNG    chunk size(h): 0000F67A chunk size(d): 63098
chunk size: 63098  current mempointer(d): 54111712 adding bytes: 63098
new mempointer after getChunkSize(): 54111712

found match: 0339ADE0 setting index(d) to: 463
mempointer(d): 54111712   chunk name: PNG    chunk size(h): 0001A370 chunk size(d): 107376
chunk size: 107376  current mempointer(d): 54219096 adding bytes: 107376
new mempointer after getChunkSize(): 54219096

found match: 033B5158 setting index(d) to: 464
mempointer(d): 54219096   chunk name: PNG    chunk size(h): 0001C06C chunk size(d): 114796
chunk size: 114796  current mempointer(d): 54333900 adding bytes: 114796
new mempointer after getChunkSize(): 54333900

found match: 033D11CC setting index(d) to: 465
mempointer(d): 54333900   chunk name: PNG    chunk size(h): 00006947 chunk size(d): 26951
chunk size: 26951  current mempointer(d): 54360859 adding bytes: 26951
new mempointer after getChunkSize(): 54360859

found match: 033D7B1C setting index(d) to: 466
mempointer(d): 54360860   chunk name: PNG    chunk size(h): 000082C6 chunk size(d): 33478
chunk size: 33478  current mempointer(d): 54394346 adding bytes: 33478
new mempointer after getChunkSize(): 54394346

found match: 033DFDEA setting index(d) to: 467
mempointer(d): 54394346   chunk name: PNG    chunk size(h): 0000E242 chunk size(d): 57922
chunk size: 57922  current mempointer(d): 54452276 adding bytes: 57922
new mempointer after getChunkSize(): 54452276

found match: 033EE034 setting index(d) to: 468
mempointer(d): 54452276   chunk name: PNG    chunk size(h): 0000C1F5 chunk size(d): 49653
chunk size: 49653  current mempointer(d): 54501937 adding bytes: 49653
new mempointer after getChunkSize(): 54501937

found match: 033FA232 setting index(d) to: 469
mempointer(d): 54501938   chunk name: PNG    chunk size(h): 0001386A chunk size(d): 79978
chunk size: 79978  current mempointer(d): 54581924 adding bytes: 79978
new mempointer after getChunkSize(): 54581924

found match: 0340DAA4 setting index(d) to: 470
mempointer(d): 54581924   chunk name: PNG    chunk size(h): 00016EE2 chunk size(d): 93922
chunk size: 93922  current mempointer(d): 54675854 adding bytes: 93922
new mempointer after getChunkSize(): 54675854

found match: 0342498E setting index(d) to: 471
mempointer(d): 54675854   chunk name: PNG    chunk size(h): 000139C4 chunk size(d): 80324
chunk size: 80324  current mempointer(d): 54756186 adding bytes: 80324
new mempointer after getChunkSize(): 54756186

found match: 0343835A setting index(d) to: 472
mempointer(d): 54756186   chunk name: PNG    chunk size(h): 00009FFC chunk size(d): 40956
chunk size: 40956  current mempointer(d): 54797150 adding bytes: 40956
new mempointer after getChunkSize(): 54797150

found match: 0344235E setting index(d) to: 473
mempointer(d): 54797150   chunk name: PNG    chunk size(h): 00011AF9 chunk size(d): 72441
chunk size: 72441  current mempointer(d): 54869599 adding bytes: 72441
new mempointer after getChunkSize(): 54869599

found match: 03453E60 setting index(d) to: 474
mempointer(d): 54869600   chunk name: PNG    chunk size(h): 000027B8 chunk size(d): 10168
chunk size: 10168  current mempointer(d): 54879776 adding bytes: 10168
new mempointer after getChunkSize(): 54879776

found match: 03456620 setting index(d) to: 475
mempointer(d): 54879776   chunk name: PNG    chunk size(h): 00038EEF chunk size(d): 233199
chunk size: 233199  current mempointer(d): 55112983 adding bytes: 233199
new mempointer after getChunkSize(): 55112983

found match: 0348F518 setting index(d) to: 476
mempointer(d): 55112984   chunk name: PNG    chunk size(h): 00023E9C chunk size(d): 147100
chunk size: 147100  current mempointer(d): 55260092 adding bytes: 147100
new mempointer after getChunkSize(): 55260092

found match: 034B33BC setting index(d) to: 477
mempointer(d): 55260092   chunk name: PNG    chunk size(h): 00014189 chunk size(d): 82313
chunk size: 82313  current mempointer(d): 55342413 adding bytes: 82313
new mempointer after getChunkSize(): 55342413

found match: 034C754E setting index(d) to: 478
mempointer(d): 55342414   chunk name: PNG    chunk size(h): 00010592 chunk size(d): 66962
chunk size: 66962  current mempointer(d): 55409384 adding bytes: 66962
new mempointer after getChunkSize(): 55409384

found match: 034D7AE8 setting index(d) to: 479
mempointer(d): 55409384   chunk name: PNG    chunk size(h): 0000A441 chunk size(d): 42049
chunk size: 42049  current mempointer(d): 55451441 adding bytes: 42049
new mempointer after getChunkSize(): 55451441

found match: 034E1F32 setting index(d) to: 480
mempointer(d): 55451442   chunk name: PNG    chunk size(h): 0001264D chunk size(d): 75341
chunk size: 75341  current mempointer(d): 55526791 adding bytes: 75341
new mempointer after getChunkSize(): 55526791

found match: 034F4588 setting index(d) to: 481
mempointer(d): 55526792   chunk name: PNG    chunk size(h): 0002B017 chunk size(d): 176151
chunk size: 176151  current mempointer(d): 55702951 adding bytes: 176151
new mempointer after getChunkSize(): 55702951

found match: 0351F5A8 setting index(d) to: 482
mempointer(d): 55702952   chunk name: PNG    chunk size(h): 000347EB chunk size(d): 215019
chunk size: 215019  current mempointer(d): 55917979 adding bytes: 215019
new mempointer after getChunkSize(): 55917979

found match: 03553D9C setting index(d) to: 483
mempointer(d): 55917980   chunk name: PNG    chunk size(h): 0001D3F8 chunk size(d): 119800
chunk size: 119800  current mempointer(d): 56037788 adding bytes: 119800
new mempointer after getChunkSize(): 56037788

found match: 0357119C setting index(d) to: 484
mempointer(d): 56037788   chunk name: PNG    chunk size(h): 0000DF07 chunk size(d): 57095
chunk size: 57095  current mempointer(d): 56094891 adding bytes: 57095
new mempointer after getChunkSize(): 56094891

found match: 0357F0AC setting index(d) to: 485
mempointer(d): 56094892   chunk name: PNG    chunk size(h): 0000D423 chunk size(d): 54307
chunk size: 54307  current mempointer(d): 56149207 adding bytes: 54307
new mempointer after getChunkSize(): 56149207

found match: 0358C4D8 setting index(d) to: 486
mempointer(d): 56149208   chunk name: PNG    chunk size(h): 0000B293 chunk size(d): 45715
chunk size: 45715  current mempointer(d): 56194931 adding bytes: 45715
new mempointer after getChunkSize(): 56194931

found match: 03597774 setting index(d) to: 487
mempointer(d): 56194932   chunk name: PNG    chunk size(h): 00014A3E chunk size(d): 84542
chunk size: 84542  current mempointer(d): 56279482 adding bytes: 84542
new mempointer after getChunkSize(): 56279482

found match: 035AC1BA setting index(d) to: 488
